,Muestra,DOMINIO,categoria,proporcion,cv,sd,ic_inf,ic_sup,deff,n,tm
3513,87,28 CDS,NSE_1,0.25442651914685804,0.027236161706461242,0.006929601817895883,0.24084449958378212,0.26800853870993396,1.7798177426458635,6736,783
3514,87,28 CDS,NSE_2,0.1617727693325571,0.032291533678041016,0.005223890829092229,0.15153394330753633,0.17201159535757787,1.3218242837974388,6736,783
3515,87,28 CDS,NSE_3,0.37889861096142374,0.01947153497848659,0.007377737556635345,0.36443824535041847,0.393358976572429,1.5589020078219986,6736,783
3516,87,28 CDS,NSE_4,0.204902100559161,0.029585896596926335,0.006062212359636339,0.19302016433427377,0.21678403678404823,1.4653056358375105,6736,783
3517,87,28 CDS,sky,0.08136127051251098,0.049780649579457714,0.004050216896722775,0.07342284539493434,0.08929969563008762,1.4940475078815894,6736,783
3518,87,28 CDS,dish,0.06478399306592102,0.05682926871996952,0.0036816269506958674,0.05756800424255712,0.07199998188928491,1.5485493383823579,6736,783
3519,87,28 CDS,cable,0.3419085729684691,0.022921727434601254,0.007837135117136722,0.32654778813888113,0.3572693577980571,1.8845568730030358,6736,783
3520,88,AMCM,tv_rest,0.4380902201774009,0.02963275743201414,0.012981821227854587,0.41264585057080594,0.46353458978399587,1.6026591496975435,2308,783
3521,88,AMCM,NSE_1,0.21200247700407612,0.05054989553322889,0.010716703065341808,0.1909977389960062,0.23300721501214605,1.700893244908505,2308,783
3522,88,AMCM,NSE_2,0.1401929981744846,0.05908024031548412,0.008282636022696776,0.12395903156999892,0.15642696477897028,1.3193840645699864,2308,783
3523,88,AMCM,NSE_3,0.3948175100984176,0.030304803137516025,0.01196486691877679,0.3713663709376151,0.4182686492592201,1.3818979479999205,2308,783
3524,88,AMCM,NSE_4,0.2529870147230218,0.03992074218667805,0.010099429391335079,0.23319213311600506,0.2727818963300386,1.1914135808690356,2308,783
3525,88,AMCM,sky,0.08377946428623259,0.08028942530653514,0.006726605040031,0.07059531840777183,0.09696361016469335,1.3023056212274489,2308,783
3526,88,AMCM,dish,0.07674030973551589,0.0867285439802957,0.0066555753279582035,0.06369538209271781,0.08978523737831397,1.5407574898007999,2308,783
3527,88,AMCM,cable,0.2818506094911934,0.043741350018399114,0.012328526162653413,0.2576866982123927,0.3060145207699941,1.8241157871102018,2308,783
3528,88,GDL,tv_rest,0.4684995338071714,0.05583945616442379,0.02616075918107853,0.4172244458122575,0.5197746218020853,1.5345786175377738,558,783
3529,88,GDL,NSE_1,0.31654953980986106,0.06426317213746634,0.020342477566836856,0.27667828377886083,0.3564207958408613,1.1560883339338104,558,783
3530,88,GDL,NSE_2,0.19618745220567455,0.09172699333904327,0.01799568512167378,0.16091590936719394,0.23145899504415515,1.1048940063342674,558,783
3531,88,GDL,NSE_3,0.3483534320456557,0.0685868663394809,0.02389247028261483,0.30152419029173066,0.3951826737995808,1.362938133931686,558,783
3532,88,GDL,NSE_4,0.13890957593880854,0.0997141573880985,0.013851251317876375,0.11176112335577085,0.16605802852184623,0.8630978478937096,558,783
3533,88,GDL,sky,0.057130678366323046,0.179377081489869,0.010247934348887424,0.037044727042503695,0.0772166296901424,1.1523990856762354,558,783
3534,88,GDL,dish,0.051700662954868706,0.22887446495480587,0.011832961571604328,0.028508058274524226,0.07489326763521319,1.5864217355998904,558,783
3535,88,GDL,cable,0.36221190236467704,0.07845362231530538,0.02841683578622664,0.30651490422367283,0.41790890050568125,1.9435844644480564,558,783
3536,88,MTY,tv_rest,0.5059287356911649,0.03841870277795079,0.01943712572334329,0.4678319692734121,0.5440255021089178,0.8770652546157828,580,783
3537,88,MTY,NSE_1,0.3583039899480593,0.05940248702238799,0.02128414811295943,0.3165870596466588,0.4000209202494598,1.1839284405909125,580,783
3538,88,MTY,NSE_2,0.19040969008162567,0.10571978925540577,0.020130072307616594,0.15095474835869716,0.2298646318045542,1.4601753060615583,580,783
3539,88,MTY,NSE_3,0.36994710238676165,0.06279748806145062,0.023231748745500914,0.32441287484557985,0.41548132992794345,1.3399538840681289,580,783
3540,88,MTY,NSE_4,0.08133921758355346,0.16781039432328448,0.01364956617664354,0.054586067877332126,0.1080923672897748,1.2803814556654736,580,783
3541,88,MTY,sky,0.10507945064647171,0.15495448150519378,0.016282531791774624,0.07316568833459344,0.13699321295834999,1.6587099816796012,580,783
3542,88,MTY,dish,0.07402848766158739,0.1578106556902344,0.011682484177631531,0.051130818673429584,0.09692615664974519,1.1537423761618033,580,783
3543,88,MTY,cable,0.33802647581924644,0.07157893769701086,0.02419557605260599,0.2906031467561387,0.3854498048823542,1.5463740518479185,580,783
3544,88,PROV,tv_rest,0.5263864183486986,0.02240031554178096,0.011791221867918767,0.5032756234875778,0.5494972132098194,1.8404682139749042,3308,783
3545,88,PROV,NSE_1,0.26116409349131725,0.03890057311246914,0.010159432913210713,0.24125160498142426,0.2810765820012103,1.7781038018842545,3308,783
3546,88,PROV,NSE_2,0.17078835566416053,0.04508863475732845,0.007700613789346042,0.15569515263704228,0.1858815586912788,1.3609173440777649,3308,783
3547,88,PROV,NSE_3,0.3758904064812328,0.028801100013643183,0.010826057191234976,0.35467133438641224,0.39710947857605333,1.6922022593212354,3308,783
3548,88,PROV,NSE_4,0.19215714436328946,0.04631587877396649,0.008899927003881694,0.17471328743568135,0.20960100129089757,1.5795021594789433,3308,783
3549,88,PROV,sky,0.0796918002824057,0.06981428082776996,0.005563625724586429,0.0687870938622163,0.0905965067025951,1.434705844526479,3308,783
3550,88,PROV,dish,0.05494904357451491,0.08939409581070853,0.0049121200660069845,0.04532128824514122,0.0645767989038886,1.5683578300388958,3308,783
3551,88,PROV,cable,0.3933772053071933,0.0308426773964243,0.01213280623839673,0.3695969050799357,0.41715750553445086,2.083593026853058,3308,783
3552,88,28 CDS,tv_rest,0.48792970356263693,0.01604065723812511,0.007826713131148251,0.47258934582558637,0.5032700612996875,1.6620156863709263,6754,783
3553,88,28 CDS,NSE_1,0.2546555167739516,0.026120808723779487,0.0066518080441076086,0.24161797300750068,0.2676930605404025,1.6186855902880906,6754,783
3554,88,28 CDS,NSE_2,0.16300004158440493,0.03196256211599887,0.005209898954051942,0.15278863963446312,0.17321144353434673,1.314549845851182,6754,783
3555,88,28 CDS,NSE_3,0.3802427832724918,0.01910687403089482,0.007265250961144341,0.3660028913886489,0.3944826751563347,1.5260036114465048,6754,783
3556,88,28 CDS,NSE_4,0.2021016583691517,0.028985053677737474,0.005857927416189623,0.19062012063342004,0.21358319610488335,1.3711039109082808,6754,783
3557,88,28 CDS,sky,0.08130989613110665,0.04816669477002013,0.003916428948729054,0.0736336953915977,0.0889860968706156,1.3877847154513032,6754,783
3558,88,28 CDS,dish,0.06410870890679317,0.05665056107423034,0.003631794329314341,0.05699039202133706,0.07122702579224928,1.5453589442749496,6754,783
3559,88,28 CDS,cable,0.34589629092889185,0.022930424629497313,0.00793154882876763,0.3303504552245073,0.3614421266332764,1.9237124357009547,6754,783
3560,89,AMCM,tv_rest,0.4396849414848471,0.029450890017888136,0.012949112854191813,0.41430468029063117,0.46506520267906304,1.5932931753695265,2306,783
3561,89,AMCM,NSE_1,0.21131967263490467,0.04862214410119854,0.010274815574272437,0.19118103410933068,0.23145831116047866,1.5479864915173718,2306,783
3562,89,AMCM,NSE_2,0.1423682002345711,0.05872169105825477,0.008360101470694239,0.12598240135201041,0.1587539991171318,1.3490667130453537,2306,783
3563,89,AMCM,NSE_3,0.39088555510915685,0.031112839111960743,0.012161559387300661,0.36704889871004753,0.41472221150826616,1.4367064197898327,2306,783
3564,89,AMCM,NSE_4,0.2554265720213674,0.038344354616398034,0.009794167056038245,0.23623000459153246,0.27462313945120237,1.1036200841092147,2306,783
3565,89,AMCM,sky,0.08559024160964311,0.08261896601829997,0.007071377263045189,0.07173034217407454,0.09945014104521169,1.4432795639504694,2306,783
3566,89,AMCM,dish,0.07616648674681784,0.08859119198446125,0.006747679850169263,0.06294103424048608,0.08939193925314959,1.626667497802944,2306,783
3567,89,AMCM,cable,0.28252028873096957,0.0438314083568881,0.012383262144473058,0.2582490949278024,0.30679148253413674,1.8278897470385325,2306,783
3568,89,GDL,tv_rest,0.44580528565288835,0.05584483007680284,0.0248959204246261,0.3970092816206212,0.4946012896851555,1.4310190412729182,566,783
3569,89,GDL,NSE_1,0.32119471947225353,0.05915484370624067,0.019000223429650975,0.28395428155013763,0.35843515739436943,1.0494640412873188,566,783
3570,89,GDL,NSE_2,0.17958496806680968,0.0919510363235873,0.016513023921881483,0.14721944117992197,0.2119504949536974,0.9929908767032007,566,783
3571,89,GDL,NSE_3,0.3556572932810246,0.0648721859038811,0.023072266047797788,0.3104356518273409,0.40087893473470826,1.262456012627329,566,783
3572,89,GDL,NSE_4,0.1435630191799124,0.10234239450222804,0.014692583144841526,0.11476555621602301,0.17236048214380179,0.9671742515424406,566,783
3573,89,GDL,sky,0.04629128417511672,0.21149675198455878,0.009790456248231392,0.027101989928583196,0.06548057842165025,1.33668806380154,566,783
3574,89,GDL,dish,0.0603177247632035,0.21236809949260368,0.012809560573679485,0.035210986038791706,0.08542446348761529,1.7418548589869618,566,783
3575,89,GDL,cable,0.34173852487508155,0.07538348317022908,0.025761440338539623,0.29124610181154387,0.39223094793861923,1.685130629217033,566,783
3576,89,MTY,tv_rest,0.5010781840435751,0.04123695546229212,0.02066293875853112,0.4605788240768541,0.5415775440102961,1.0021921298885348,586,783
3577,89,MTY,NSE_1,0.32541626433744486,0.06549592996060492,0.021313440857086984,0.28364192025755436,0.36719060841733536,1.2592706023519853,586,783
3578,89,MTY,NSE_2,0.20085521515889826,0.10088354641987149,0.020262986422155987,0.16113976177147252,0.240570668546324,1.4428970318157697,586,783
3579,89,MTY,NSE_3,0.3932229010841571,0.06139521118765092,0.024142003055882592,0.3459045750946272,0.440541227073687,1.4308640163136355,586,783
3580,89,MTY,NSE_4,0.08050561941949999,0.16463012889525705,0.013253650501824792,0.05452846443592339,0.10648277440307659,1.2518723388484787,586,783
3581,89,MTY,sky,0.09728827233600927,0.1658027043899671,0.01613065865873796,0.06567218136488287,0.12890436330713567,1.764949971834203,586,783
3582,89,MTY,dish,0.09099529881163296,0.15442845666403102,0.014052263559162814,0.06345286223567384,0.11853773538759207,1.4316605784157588,586,783
3583,89,MTY,cable,0.31915481261297163,0.07311253545127952,0.02333421755161236,0.2734197462118114,0.36488987901413183,1.4999612527545372,586,783
3584,89,PROV,tv_rest,0.5172881441344828,0.0229227688028298,0.011857676532439645,0.4940470981309011,0.5405291901380644,1.8556436482897731,3298,783
3585,89,PROV,NSE_1,0.27195237890841384,0.03986556014757727,0.010841533918650096,0.25070297242785966,0.293201785388968,1.9695607263135029,3298,783
3586,89,PROV,NSE_2,0.16620742888107032,0.04555019233916293,0.007570780353730497,0.15136869938775854,0.1810461583743821,1.3301806859164376,3298,783
3587,89,PROV,NSE_3,0.3789000166914038,0.029113306083659894,0.01103103216104068,0.35727919365576405,0.4005208397270435,1.7382358799285411,3298,783
3588,89,PROV,NSE_4,0.182940175519112,0.050347289198914756,0.009210541922960959,0.16488751335010854,0.2009928376881155,1.7708027310551577,3298,783
3589,89,PROV,sky,0.07671903413709137,0.07219828382339348,0.005538982601286336,0.06586262823857016,0.08757544003561259,1.47195178377135,3298,783
3590,89,PROV,dish,0.05685987497401691,0.08672595903206792,0.004931227187565094,0.04719466968638932,0.0665250802616445,1.5152547173860524,3298,783
3591,89,PROV,cable,0.3860083960128681,0.030956934123070365,0.011949636486322416,0.3625871084996762,0.4094296835260601,2.011921382720199,3298,783
3592,89,28 CDS,tv_rest,0.48214514457037977,0.016199653885720578,0.007810584464720862,0.4668363990195269,0.49745389012123264,1.6573501378615723,6756,783
3593,89,28 CDS,NSE_1,0.2576353027628948,0.026314670528731716,0.006779588108775621,0.2443473100696946,0.270923295456095,1.6707251134593424,6756,783
3594,89,28 CDS,NSE_2,0.16112898626892486,0.03199732870055687,0.005155697136834303,0.15102381988072963,0.17123415265712008,1.2999845916817472,6756,783
3595,89,28 CDS,NSE_3,0.3825346392864136,0.01929944874574309,0.00738270766437946,0.36806453226422986,0.3970047463085974,1.5694050854113055,6756,783
3596,89,28 CDS,NSE_4,0.1987010716817667,0.029648872628244907,0.005891262765388462,0.18715419666160532,0.2102479467019281,1.4086775204187927,6756,783
3597,89,28 CDS,sky,0.07912148181952203,0.0502842213325806,0.003978562103974598,0.07132350009573181,0.08691946354331224,1.4875270376648997,6756,783
3598,89,28 CDS,dish,0.06673285034082943,0.05580420582796176,0.0037239737159062134,0.05943386185765325,0.0740318388240056,1.5761575206289897,6756,783
3599,89,28 CDS,cable,0.33974996343551916,0.022914008567569925,0.007785033572993055,0.32449129763245277,0.35500862923858556,1.8614091339375072,6756,783
3600,90,AMCM,tv_rest,0.4297770729042558,0.029565303125018108,0.012706489436597329,0.404872353608525,0.4546817921999866,1.555846895057107,2320,783
3601,90,AMCM,NSE_1,0.2060498059609586,0.050756199164616246,0.010458304989184946,0.1855515281821561,0.2265480837397611,1.654610854763806,2320,783
3602,90,AMCM,NSE_2,0.1403086442648797,0.05736432557003586,0.008048710749900904,0.12453317119507394,0.15608411733468547,1.2545807879860065,2320,783
3603,90,AMCM,NSE_3,0.40184762111759964,0.030149048508062187,0.012115323421923906,0.3781015872106288,0.42559365502457047,1.414443885111944,2320,783
3604,90,AMCM,NSE_4,0.2517939286565621,0.04178266955063846,0.01052062251591417,0.2311735085253703,0.27241434878775383,1.3118036802709176,2320,783
3605,90,AMCM,sky,0.08181652905108505,0.08717232843058878,0.007132137341491995,0.06783753986176075,0.09579551824040936,1.555224618848101,2320,783
3606,90,AMCM,dish,0.07310231271706097,0.09246617249189829,0.006759491057252449,0.05985371024484617,0.08635091518927576,1.7111000418398155,2320,783
3607,90,AMCM,cable,0.2788661465131568,0.04289274222944796,0.011961333738908302,0.2554219323848965,0.30231036064141703,1.729957551100632,2320,783
3608,90,GDL,tv_rest,0.4249554335086647,0.05701909196823641,0.024230572945632325,0.37746351053522537,0.47244735648210406,1.3673807432244272,567,783
3609,90,GDL,NSE_1,0.3130801855576598,0.06303849358560386,0.019736103269056202,0.2743974231503097,0.35176294796500995,1.1404998049482706,567,783
